timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1686230326786,1196,All pages,200,OK,Thread Group 1-3,text,true,,92784,234,10,10,https://bjitgroup.com,238,0,123
1686230326786,239,All pages-0,301,Moved Permanently,Thread Group 1-3,text,true,,399,119,10,10,http://www.bjitgroup.com/,238,0,123
1686230327025,957,All pages-1,200,OK,Thread Group 1-3,text,true,,92385,115,10,10,https://bjitgroup.com,725,0,443
1686230326886,1124,All pages,200,OK,Thread Group 1-4,text,true,,92784,234,10,10,https://bjitgroup.com,253,0,124
1686230326886,253,All pages-0,301,Moved Permanently,Thread Group 1-4,text,true,,399,119,10,10,http://www.bjitgroup.com/,253,0,124
1686230327139,871,All pages-1,200,OK,Thread Group 1-4,text,true,,92385,115,10,10,https://bjitgroup.com,611,0,329
1686230327983,426,About Us,200,OK,Thread Group 1-3,text,true,,92784,242,10,10,https://bjitgroup.com,114,0,0
1686230327983,115,About Us-0,301,Moved Permanently,Thread Group 1-3,text,true,,399,127,10,10,http://www.bjitgroup.com/about-us,114,0,0
1686230328098,311,About Us-1,200,OK,Thread Group 1-3,text,true,,92385,115,10,10,https://bjitgroup.com,144,0,0
1686230326647,1857,All pages,200,OK,Thread Group 1-1,text,true,,92784,234,10,10,https://bjitgroup.com,317,0,193
1686230326647,319,All pages-0,301,Moved Permanently,Thread Group 1-1,text,true,,399,119,10,10,http://www.bjitgroup.com/,317,0,193
1686230326968,1536,All pages-1,200,OK,Thread Group 1-1,text,true,,92385,115,10,10,https://bjitgroup.com,786,0,500
1686230327185,1397,All pages,200,OK,Thread Group 1-7,text,true,,92784,234,10,10,https://bjitgroup.com,239,0,118
1686230327185,239,All pages-0,301,Moved Permanently,Thread Group 1-7,text,true,,399,119,10,10,http://www.bjitgroup.com/,239,0,118
1686230327424,1158,All pages-1,200,OK,Thread Group 1-7,text,true,,92385,115,10,10,https://bjitgroup.com,739,0,237
1686230327084,1537,All pages,200,OK,Thread Group 1-6,text,true,,92784,234,10,10,https://bjitgroup.com,252,0,125
1686230327084,252,All pages-0,301,Moved Permanently,Thread Group 1-6,text,true,,399,119,10,10,http://www.bjitgroup.com/,252,0,125
1686230327336,1285,All pages-1,200,OK,Thread Group 1-6,text,true,,92385,115,10,10,https://bjitgroup.com,494,0,248
1686230326986,1754,All pages,200,OK,Thread Group 1-5,text,true,,92784,234,10,10,https://bjitgroup.com,258,0,126
1686230326986,258,All pages-0,301,Moved Permanently,Thread Group 1-5,text,true,,399,119,10,10,http://www.bjitgroup.com/,258,0,126
1686230327244,1496,All pages-1,200,OK,Thread Group 1-5,text,true,,92385,115,10,10,https://bjitgroup.com,587,0,264
1686230326687,2257,All pages,200,OK,Thread Group 1-2,text,true,,92784,234,10,10,https://bjitgroup.com,287,0,165
1686230326687,287,All pages-0,301,Moved Permanently,Thread Group 1-2,text,true,,399,119,10,10,http://www.bjitgroup.com/,287,0,165
1686230326975,1969,All pages-1,200,OK,Thread Group 1-2,text,true,,92385,115,10,10,https://bjitgroup.com,839,0,493
1686230328010,1259,About Us,200,OK,Thread Group 1-4,text,true,,92784,242,10,10,https://bjitgroup.com,133,0,0
1686230328010,133,About Us-0,301,Moved Permanently,Thread Group 1-4,text,true,,399,127,10,10,http://www.bjitgroup.com/about-us,133,0,0
1686230328143,1126,About Us-1,200,OK,Thread Group 1-4,text,true,,92385,115,10,10,https://bjitgroup.com,655,0,0
1686230328582,817,About Us,200,OK,Thread Group 1-7,text,true,,92784,242,10,10,https://bjitgroup.com,150,0,0
1686230328582,150,About Us-0,301,Moved Permanently,Thread Group 1-7,text,true,,399,127,10,10,http://www.bjitgroup.com/about-us,150,0,0
1686230328733,666,About Us-1,200,OK,Thread Group 1-7,text,true,,92385,115,10,10,https://bjitgroup.com,167,0,0
1686230327486,1959,All pages,200,OK,Thread Group 1-10,text,true,,92784,234,10,10,https://bjitgroup.com,240,0,118
1686230327486,240,All pages-0,301,Moved Permanently,Thread Group 1-10,text,true,,399,119,10,10,http://www.bjitgroup.com/,240,0,118
1686230327727,1718,All pages-1,200,OK,Thread Group 1-10,text,true,,92385,115,10,10,https://bjitgroup.com,857,0,312
1686230328504,1035,About Us,200,OK,Thread Group 1-1,text,true,,92784,242,10,10,https://bjitgroup.com,117,0,0
1686230328504,117,About Us-0,301,Moved Permanently,Thread Group 1-1,text,true,,399,127,10,10,http://www.bjitgroup.com/about-us,117,0,0
1686230328621,918,About Us-1,200,OK,Thread Group 1-1,text,true,,92385,115,10,10,https://bjitgroup.com,205,0,0
1686230328410,1163,Services,200,OK,Thread Group 1-3,text,true,,92784,254,10,10,https://bjitgroup.com,118,0,0
1686230328410,118,Services-0,301,Moved Permanently,Thread Group 1-3,text,true,,399,139,10,10,http://www.bjitgroup.com/offshore-it-services,118,0,0
1686230328528,1045,Services-1,200,OK,Thread Group 1-3,text,true,,92385,115,10,10,https://bjitgroup.com,152,0,0
1686230328621,962,About Us,200,OK,Thread Group 1-6,text,true,,92784,242,10,10,https://bjitgroup.com,172,0,0
1686230328621,173,About Us-0,301,Moved Permanently,Thread Group 1-6,text,true,,399,127,10,10,http://www.bjitgroup.com/about-us,172,0,0
1686230328794,789,About Us-1,200,OK,Thread Group 1-6,text,true,,92385,115,10,10,https://bjitgroup.com,180,0,0
1686230328944,706,About Us,200,OK,Thread Group 1-2,text,true,,92784,242,10,10,https://bjitgroup.com,193,0,0
1686230328944,193,About Us-0,301,Moved Permanently,Thread Group 1-2,text,true,,399,127,10,10,http://www.bjitgroup.com/about-us,193,0,0
1686230329137,513,About Us-1,200,OK,Thread Group 1-2,text,true,,92385,115,10,10,https://bjitgroup.com,201,0,0
1686230327286,2383,All pages,200,OK,Thread Group 1-8,text,true,,92784,234,10,10,https://bjitgroup.com,243,0,121
1686230327286,243,All pages-0,301,Moved Permanently,Thread Group 1-8,text,true,,399,119,10,10,http://www.bjitgroup.com/,243,0,121
1686230327529,2140,All pages-1,200,OK,Thread Group 1-8,text,true,,92385,115,10,10,https://bjitgroup.com,658,0,248
1686230327385,2428,All pages,200,OK,Thread Group 1-9,text,true,,92784,234,10,10,https://bjitgroup.com,249,0,123
1686230327385,249,All pages-0,301,Moved Permanently,Thread Group 1-9,text,true,,399,119,10,10,http://www.bjitgroup.com/,249,0,123
1686230327634,2179,All pages-1,200,OK,Thread Group 1-9,text,true,,92385,115,10,10,https://bjitgroup.com,562,0,306
1686230329270,960,Services,200,OK,Thread Group 1-4,text,true,,92784,254,10,10,https://bjitgroup.com,150,0,0
1686230329270,150,Services-0,301,Moved Permanently,Thread Group 1-4,text,true,,399,139,10,10,http://www.bjitgroup.com/offshore-it-services,150,0,0
1686230329420,810,Services-1,200,OK,Thread Group 1-4,text,true,,92385,115,10,10,https://bjitgroup.com,186,0,0
1686230328740,1494,About Us,200,OK,Thread Group 1-5,text,true,,92784,242,10,10,https://bjitgroup.com,182,0,0
1686230328740,182,About Us-0,301,Moved Permanently,Thread Group 1-5,text,true,,399,127,10,10,http://www.bjitgroup.com/about-us,182,0,0
1686230328922,1312,About Us-1,200,OK,Thread Group 1-5,text,true,,92385,115,10,10,https://bjitgroup.com,643,0,0
1686230329399,890,Services,200,OK,Thread Group 1-7,text,true,,92784,254,10,10,https://bjitgroup.com,152,0,0
1686230329399,152,Services-0,301,Moved Permanently,Thread Group 1-7,text,true,,399,139,10,10,http://www.bjitgroup.com/offshore-it-services,152,0,0
1686230329552,737,Services-1,200,OK,Thread Group 1-7,text,true,,92385,115,10,10,https://bjitgroup.com,132,0,0
1686230329813,659,About Us,200,OK,Thread Group 1-9,text,true,,92784,242,10,10,https://bjitgroup.com,194,0,0
1686230329813,194,About Us-0,301,Moved Permanently,Thread Group 1-9,text,true,,399,127,10,10,http://www.bjitgroup.com/about-us,194,0,0
1686230330007,465,About Us-1,200,OK,Thread Group 1-9,text,true,,92385,115,10,10,https://bjitgroup.com,168,0,0
1686230329651,1162,Services,200,OK,Thread Group 1-2,text,true,,92784,254,10,10,https://bjitgroup.com,156,0,0
1686230329651,156,Services-0,301,Moved Permanently,Thread Group 1-2,text,true,,399,139,10,10,http://www.bjitgroup.com/offshore-it-services,156,0,0
1686230329807,1006,Services-1,200,OK,Thread Group 1-2,text,true,,92385,115,10,10,https://bjitgroup.com,489,0,0
1686230329583,1304,Services,200,OK,Thread Group 1-6,text,true,,92784,254,10,10,https://bjitgroup.com,153,0,0
1686230329583,153,Services-0,301,Moved Permanently,Thread Group 1-6,text,true,,399,139,10,10,http://www.bjitgroup.com/offshore-it-services,153,0,0
1686230329736,1151,Services-1,200,OK,Thread Group 1-6,text,true,,92385,115,10,10,https://bjitgroup.com,509,0,0
1686230329540,1456,Services,200,OK,Thread Group 1-1,text,true,,92784,254,10,10,https://bjitgroup.com,112,0,0
1686230329540,112,Services-0,301,Moved Permanently,Thread Group 1-1,text,true,,399,139,10,10,http://www.bjitgroup.com/offshore-it-services,112,0,0
1686230329652,1344,Services-1,200,OK,Thread Group 1-1,text,true,,92385,115,10,10,https://bjitgroup.com,499,0,0
1686230330230,821,Technology,200,OK,Thread Group 1-4,text,true,,92784,253,10,10,https://bjitgroup.com,181,0,0
1686230330230,181,Technology-0,301,Moved Permanently,Thread Group 1-4,text,true,,399,138,10,10,http://www.bjitgroup.com/software-technology,181,0,0
1686230330411,640,Technology-1,200,OK,Thread Group 1-4,text,true,,92385,115,10,10,https://bjitgroup.com,153,0,0
1686230329445,1635,About Us,200,OK,Thread Group 1-10,text,true,,92784,242,10,10,https://bjitgroup.com,177,0,0
1686230329445,177,About Us-0,301,Moved Permanently,Thread Group 1-10,text,true,,399,127,10,10,http://www.bjitgroup.com/about-us,177,0,0
1686230329622,1458,About Us-1,200,OK,Thread Group 1-10,text,true,,92385,115,10,10,https://bjitgroup.com,341,0,0
1686230329574,1558,Technology,200,OK,Thread Group 1-3,text,true,,92784,253,10,10,https://bjitgroup.com,162,0,0
1686230329574,162,Technology-0,301,Moved Permanently,Thread Group 1-3,text,true,,399,138,10,10,http://www.bjitgroup.com/software-technology,162,0,0
1686230329736,1396,Technology-1,200,OK,Thread Group 1-3,text,true,,92385,115,10,10,https://bjitgroup.com,659,0,0
1686230330234,1078,Services,200,OK,Thread Group 1-5,text,true,,92784,254,10,10,https://bjitgroup.com,195,0,0
1686230330234,195,Services-0,301,Moved Permanently,Thread Group 1-5,text,true,,399,139,10,10,http://www.bjitgroup.com/offshore-it-services,195,0,0
1686230330429,883,Services-1,200,OK,Thread Group 1-5,text,true,,92385,115,10,10,https://bjitgroup.com,182,0,0
1686230330472,845,Services,200,OK,Thread Group 1-9,text,true,,92784,254,10,10,https://bjitgroup.com,202,0,0
1686230330472,202,Services-0,301,Moved Permanently,Thread Group 1-9,text,true,,399,139,10,10,http://www.bjitgroup.com/offshore-it-services,202,0,0
1686230330674,643,Services-1,200,OK,Thread Group 1-9,text,true,,92385,115,10,10,https://bjitgroup.com,331,0,0
1686230330813,736,Technology,200,OK,Thread Group 1-2,text,true,,92784,253,10,10,https://bjitgroup.com,143,0,0
1686230330813,143,Technology-0,301,Moved Permanently,Thread Group 1-2,text,true,,399,138,10,10,http://www.bjitgroup.com/software-technology,143,0,0
1686230330956,593,Technology-1,200,OK,Thread Group 1-2,text,true,,92385,115,10,10,https://bjitgroup.com,160,0,0
1686230330888,1187,Technology,200,OK,Thread Group 1-6,text,true,,92784,253,10,10,https://bjitgroup.com,164,0,0
1686230330888,164,Technology-0,301,Moved Permanently,Thread Group 1-6,text,true,,399,138,10,10,http://www.bjitgroup.com/software-technology,164,0,0
1686230331052,1023,Technology-1,200,OK,Thread Group 1-6,text,true,,92385,115,10,10,https://bjitgroup.com,282,0,0
1686230329669,2410,About Us,200,OK,Thread Group 1-8,text,true,,92784,242,10,10,https://bjitgroup.com,149,0,0
1686230329669,149,About Us-0,301,Moved Permanently,Thread Group 1-8,text,true,,399,127,10,10,http://www.bjitgroup.com/about-us,149,0,0
1686230329818,2261,About Us-1,200,OK,Thread Group 1-8,text,true,,92385,115,10,10,https://bjitgroup.com,564,0,0
1686230331051,1066,Capabilities,200,OK,Thread Group 1-4,text,true,,92784,251,10,10,https://bjitgroup.com,125,0,0
1686230331051,125,Capabilities-0,301,Moved Permanently,Thread Group 1-4,text,true,,399,136,10,10,http://www.bjitgroup.com/bjit-capabilities,125,0,0
1686230331176,941,Capabilities-1,200,OK,Thread Group 1-4,text,true,,92385,115,10,10,https://bjitgroup.com,381,0,0
1686230331132,987,Capabilities,200,OK,Thread Group 1-3,text,true,,92784,251,10,10,https://bjitgroup.com,147,0,0
1686230331132,147,Capabilities-0,301,Moved Permanently,Thread Group 1-3,text,true,,399,136,10,10,http://www.bjitgroup.com/bjit-capabilities,147,0,0
1686230331279,840,Capabilities-1,200,OK,Thread Group 1-3,text,true,,92385,115,10,10,https://bjitgroup.com,197,0,0
1686230330289,1966,Technology,200,OK,Thread Group 1-7,text,true,,92784,253,10,10,https://bjitgroup.com,166,0,0
1686230330289,166,Technology-0,301,Moved Permanently,Thread Group 1-7,text,true,,399,138,10,10,http://www.bjitgroup.com/software-technology,166,0,0
1686230330455,1800,Technology-1,200,OK,Thread Group 1-7,text,true,,92385,115,10,10,https://bjitgroup.com,985,0,0
1686230331317,1002,Technology,200,OK,Thread Group 1-9,text,true,,92784,253,10,10,https://bjitgroup.com,176,0,0
1686230331317,176,Technology-0,301,Moved Permanently,Thread Group 1-9,text,true,,399,138,10,10,http://www.bjitgroup.com/software-technology,176,0,0
1686230331494,825,Technology-1,200,OK,Thread Group 1-9,text,true,,92385,115,10,10,https://bjitgroup.com,546,0,0
1686230330997,1422,Technology,200,OK,Thread Group 1-1,text,true,,92784,253,10,10,https://bjitgroup.com,139,0,0
1686230330997,139,Technology-0,301,Moved Permanently,Thread Group 1-1,text,true,,399,138,10,10,http://www.bjitgroup.com/software-technology,139,0,0
1686230331136,1283,Technology-1,200,OK,Thread Group 1-1,text,true,,92385,115,10,10,https://bjitgroup.com,387,0,0
1686230331312,1691,Technology,200,OK,Thread Group 1-5,text,true,,92784,253,10,10,https://bjitgroup.com,182,0,0
1686230331312,182,Technology-0,301,Moved Permanently,Thread Group 1-5,text,true,,399,138,10,10,http://www.bjitgroup.com/software-technology,182,0,0
1686230331494,1509,Technology-1,200,OK,Thread Group 1-5,text,true,,92385,115,10,10,https://bjitgroup.com,648,0,0
1686230331550,1536,Capabilities,200,OK,Thread Group 1-2,text,true,,92784,251,10,10,https://bjitgroup.com,174,0,0
1686230331550,174,Capabilities-0,301,Moved Permanently,Thread Group 1-2,text,true,,399,136,10,10,http://www.bjitgroup.com/bjit-capabilities,174,0,0
1686230331724,1362,Capabilities-1,200,OK,Thread Group 1-2,text,true,,92385,115,10,10,https://bjitgroup.com,598,0,0
1686230332119,1054,Works,200,OK,Thread Group 1-3,text,true,,92784,267,10,10,https://bjitgroup.com,122,0,0
1686230332119,122,Works-0,301,Moved Permanently,Thread Group 1-3,text,true,,399,152,10,10,http://www.bjitgroup.com/software-development-case-studies,122,0,0
1686230332242,931,Works-1,200,OK,Thread Group 1-3,text,true,,92385,115,10,10,https://bjitgroup.com,313,0,0
1686230331080,2097,Services,200,OK,Thread Group 1-10,text,true,,92784,254,10,10,https://bjitgroup.com,124,0,0
1686230331080,124,Services-0,301,Moved Permanently,Thread Group 1-10,text,true,,399,139,10,10,http://www.bjitgroup.com/offshore-it-services,124,0,0
1686230331204,1973,Services-1,200,OK,Thread Group 1-10,text,true,,92385,115,10,10,https://bjitgroup.com,414,0,0
1686230332075,1119,Capabilities,200,OK,Thread Group 1-6,text,true,,92784,251,10,10,https://bjitgroup.com,122,0,0
1686230332075,122,Capabilities-0,301,Moved Permanently,Thread Group 1-6,text,true,,399,136,10,10,http://www.bjitgroup.com/bjit-capabilities,122,0,0
1686230332197,997,Capabilities-1,200,OK,Thread Group 1-6,text,true,,92385,115,10,10,https://bjitgroup.com,266,0,0
1686230332117,1097,Works,200,OK,Thread Group 1-4,text,true,,92784,267,10,10,https://bjitgroup.com,133,0,0
1686230332117,133,Works-0,301,Moved Permanently,Thread Group 1-4,text,true,,399,152,10,10,http://www.bjitgroup.com/software-development-case-studies,133,0,0
1686230332250,964,Works-1,200,OK,Thread Group 1-4,text,true,,92385,115,10,10,https://bjitgroup.com,221,0,0
1686230332320,943,Capabilities,200,OK,Thread Group 1-9,text,true,,92784,251,10,10,https://bjitgroup.com,122,0,0
1686230332320,122,Capabilities-0,301,Moved Permanently,Thread Group 1-9,text,true,,399,136,10,10,http://www.bjitgroup.com/bjit-capabilities,122,0,0
1686230332442,821,Capabilities-1,200,OK,Thread Group 1-9,text,true,,92385,115,10,10,https://bjitgroup.com,221,0,0
1686230332255,1459,Capabilities,200,OK,Thread Group 1-7,text,true,,92784,251,10,10,https://bjitgroup.com,119,0,0
1686230332255,119,Capabilities-0,301,Moved Permanently,Thread Group 1-7,text,true,,399,136,10,10,http://www.bjitgroup.com/bjit-capabilities,119,0,0
1686230332374,1340,Capabilities-1,200,OK,Thread Group 1-7,text,true,,92385,115,10,10,https://bjitgroup.com,491,0,0
1686230332079,1865,Services,200,OK,Thread Group 1-8,text,true,,92784,254,10,10,https://bjitgroup.com,123,0,0
1686230332079,123,Services-0,301,Moved Permanently,Thread Group 1-8,text,true,,399,139,10,10,http://www.bjitgroup.com/offshore-it-services,123,0,0
1686230332202,1742,Services-1,200,OK,Thread Group 1-8,text,true,,92385,115,10,10,https://bjitgroup.com,383,0,0
1686230332419,1652,Capabilities,200,OK,Thread Group 1-1,text,true,,92784,251,10,10,https://bjitgroup.com,124,0,0
1686230332419,124,Capabilities-0,301,Moved Permanently,Thread Group 1-1,text,true,,399,136,10,10,http://www.bjitgroup.com/bjit-capabilities,124,0,0
1686230332543,1528,Capabilities-1,200,OK,Thread Group 1-1,text,true,,92385,115,10,10,https://bjitgroup.com,529,0,0
1686230333003,1122,Capabilities,200,OK,Thread Group 1-5,text,true,,92784,251,10,10,https://bjitgroup.com,138,0,0
1686230333003,138,Capabilities-0,301,Moved Permanently,Thread Group 1-5,text,true,,399,136,10,10,http://www.bjitgroup.com/bjit-capabilities,138,0,0
1686230333141,984,Capabilities-1,200,OK,Thread Group 1-5,text,true,,92385,115,10,10,https://bjitgroup.com,234,0,0
1686230333174,1007,Clients,200,OK,Thread Group 1-3,text,true,,92784,241,10,10,https://bjitgroup.com,120,0,0
1686230333174,120,Clients-0,301,Moved Permanently,Thread Group 1-3,text,true,,399,126,10,10,http://www.bjitgroup.com/clients,120,0,0
1686230333294,887,Clients-1,200,OK,Thread Group 1-3,text,true,,92385,115,10,10,https://bjitgroup.com,241,0,0
1686230333086,1136,Works,200,OK,Thread Group 1-2,text,true,,92784,267,10,10,https://bjitgroup.com,123,0,0
1686230333086,123,Works-0,301,Moved Permanently,Thread Group 1-2,text,true,,399,152,10,10,http://www.bjitgroup.com/software-development-case-studies,123,0,0
1686230333209,1013,Works-1,200,OK,Thread Group 1-2,text,true,,92385,115,10,10,https://bjitgroup.com,246,0,0
1686230333214,1068,Clients,200,OK,Thread Group 1-4,text,true,,92784,241,10,10,https://bjitgroup.com,128,0,0
1686230333214,128,Clients-0,301,Moved Permanently,Thread Group 1-4,text,true,,399,126,10,10,http://www.bjitgroup.com/clients,128,0,0
1686230333342,940,Clients-1,200,OK,Thread Group 1-4,text,true,,92385,115,10,10,https://bjitgroup.com,318,0,0
1686230333194,1105,Works,200,OK,Thread Group 1-6,text,true,,92784,267,10,10,https://bjitgroup.com,121,0,0
1686230333194,121,Works-0,301,Moved Permanently,Thread Group 1-6,text,true,,399,152,10,10,http://www.bjitgroup.com/software-development-case-studies,121,0,0
1686230333315,984,Works-1,200,OK,Thread Group 1-6,text,true,,92385,115,10,10,https://bjitgroup.com,335,0,0
1686230333263,1079,Works,200,OK,Thread Group 1-9,text,true,,92784,267,10,10,https://bjitgroup.com,118,0,0
1686230333263,118,Works-0,301,Moved Permanently,Thread Group 1-9,text,true,,399,152,10,10,http://www.bjitgroup.com/software-development-case-studies,118,0,0
1686230333381,961,Works-1,200,OK,Thread Group 1-9,text,true,,92385,115,10,10,https://bjitgroup.com,178,0,0
1686230333714,1195,Works,200,OK,Thread Group 1-7,text,true,,92784,267,10,10,https://bjitgroup.com,170,0,0
1686230333714,170,Works-0,301,Moved Permanently,Thread Group 1-7,text,true,,399,152,10,10,http://www.bjitgroup.com/software-development-case-studies,170,0,0
1686230333884,1025,Works-1,200,OK,Thread Group 1-7,text,true,,92385,115,10,10,https://bjitgroup.com,312,0,0
1686230334125,994,Works,200,OK,Thread Group 1-5,text,true,,92784,267,10,10,https://bjitgroup.com,134,0,0
1686230334125,134,Works-0,301,Moved Permanently,Thread Group 1-5,text,true,,399,152,10,10,http://www.bjitgroup.com/software-development-case-studies,134,0,0
1686230334259,860,Works-1,200,OK,Thread Group 1-5,text,true,,92385,115,10,10,https://bjitgroup.com,234,0,0
1686230334071,1106,Works,200,OK,Thread Group 1-1,text,true,,92784,267,10,10,https://bjitgroup.com,132,0,0
1686230334071,133,Works-0,301,Moved Permanently,Thread Group 1-1,text,true,,399,152,10,10,http://www.bjitgroup.com/software-development-case-studies,132,0,0
1686230334204,973,Works-1,200,OK,Thread Group 1-1,text,true,,92385,115,10,10,https://bjitgroup.com,237,0,0
1686230333177,2011,Technology,200,OK,Thread Group 1-10,text,true,,92784,253,10,10,https://bjitgroup.com,129,0,0
1686230333177,129,Technology-0,301,Moved Permanently,Thread Group 1-10,text,true,,399,138,10,10,http://www.bjitgroup.com/software-technology,129,0,0
1686230333306,1882,Technology-1,200,OK,Thread Group 1-10,text,true,,92385,115,10,10,https://bjitgroup.com,237,0,0
1686230334182,1107,Blog,200,OK,Thread Group 1-3,text,true,,92784,251,10,10,https://bjitgroup.com,113,0,0
1686230334182,113,Blog-0,301,Moved Permanently,Thread Group 1-3,text,true,,399,136,10,10,http://www.bjitgroup.com/bjit-blog/default,113,0,0
1686230334295,994,Blog-1,200,OK,Thread Group 1-3,text,true,,92385,115,10,10,https://bjitgroup.com,122,0,0
1686230334282,1088,Blog,200,OK,Thread Group 1-4,text,true,,92784,251,10,10,https://bjitgroup.com,123,0,0
1686230334282,123,Blog-0,301,Moved Permanently,Thread Group 1-4,text,true,,399,136,10,10,http://www.bjitgroup.com/bjit-blog/default,123,0,0
1686230334405,965,Blog-1,200,OK,Thread Group 1-4,text,true,,92385,115,10,10,https://bjitgroup.com,223,0,0
1686230334222,1199,Clients,200,OK,Thread Group 1-2,text,true,,92784,241,10,10,https://bjitgroup.com,123,0,0
1686230334222,123,Clients-0,301,Moved Permanently,Thread Group 1-2,text,true,,399,126,10,10,http://www.bjitgroup.com/clients,123,0,0
1686230334345,1076,Clients-1,200,OK,Thread Group 1-2,text,true,,92385,115,10,10,https://bjitgroup.com,241,0,0
1686230334299,1219,Clients,200,OK,Thread Group 1-6,text,true,,92784,241,10,10,https://bjitgroup.com,123,0,0
1686230334299,123,Clients-0,301,Moved Permanently,Thread Group 1-6,text,true,,399,126,10,10,http://www.bjitgroup.com/clients,123,0,0
1686230334422,1096,Clients-1,200,OK,Thread Group 1-6,text,true,,92385,115,10,10,https://bjitgroup.com,262,0,0
1686230333944,1895,Technology,200,OK,Thread Group 1-8,text,true,,92784,253,10,10,https://bjitgroup.com,164,0,0
1686230333944,164,Technology-0,301,Moved Permanently,Thread Group 1-8,text,true,,399,138,10,10,http://www.bjitgroup.com/software-technology,164,0,0
1686230334108,1731,Technology-1,200,OK,Thread Group 1-8,text,true,,92385,115,10,10,https://bjitgroup.com,370,0,0
1686230335119,889,Clients,200,OK,Thread Group 1-5,text,true,,92784,241,10,10,https://bjitgroup.com,136,0,0
1686230335119,136,Clients-0,301,Moved Permanently,Thread Group 1-5,text,true,,399,126,10,10,http://www.bjitgroup.com/clients,136,0,0
1686230335255,753,Clients-1,200,OK,Thread Group 1-5,text,true,,92385,115,10,10,https://bjitgroup.com,157,0,0
1686230334909,1168,Clients,200,OK,Thread Group 1-7,text,true,,92784,241,10,10,https://bjitgroup.com,138,0,0
1686230334909,138,Clients-0,301,Moved Permanently,Thread Group 1-7,text,true,,399,126,10,10,http://www.bjitgroup.com/clients,138,0,0
1686230335048,1029,Clients-1,200,OK,Thread Group 1-7,text,true,,92385,115,10,10,https://bjitgroup.com,195,0,0
1686230334342,1757,Clients,200,OK,Thread Group 1-9,text,true,,92784,241,10,10,https://bjitgroup.com,118,0,0
1686230334342,118,Clients-0,301,Moved Permanently,Thread Group 1-9,text,true,,399,126,10,10,http://www.bjitgroup.com/clients,118,0,0
1686230334460,1639,Clients-1,200,OK,Thread Group 1-9,text,true,,92385,115,10,10,https://bjitgroup.com,727,0,0
1686230335370,934,News,200,OK,Thread Group 1-4,text,true,,92784,238,10,10,https://bjitgroup.com,147,0,0
1686230335370,147,News-0,301,Moved Permanently,Thread Group 1-4,text,true,,399,123,10,10,http://www.bjitgroup.com/news,147,0,0
1686230335517,787,News-1,200,OK,Thread Group 1-4,text,true,,92385,115,10,10,https://bjitgroup.com,197,0,0
1686230335177,1179,Clients,200,OK,Thread Group 1-1,text,true,,92784,241,10,10,https://bjitgroup.com,118,0,0
1686230335177,118,Clients-0,301,Moved Permanently,Thread Group 1-1,text,true,,399,126,10,10,http://www.bjitgroup.com/clients,118,0,0
1686230335295,1061,Clients-1,200,OK,Thread Group 1-1,text,true,,92385,115,10,10,https://bjitgroup.com,150,0,0
1686230335290,1501,News,200,OK,Thread Group 1-3,text,true,,92784,238,10,10,https://bjitgroup.com,127,0,0
1686230335290,127,News-0,301,Moved Permanently,Thread Group 1-3,text,true,,399,123,10,10,http://www.bjitgroup.com/news,127,0,0
1686230335417,1374,News-1,200,OK,Thread Group 1-3,text,true,,92385,115,10,10,https://bjitgroup.com,303,0,0
1686230336008,880,Blog,200,OK,Thread Group 1-5,text,true,,92784,251,10,10,https://bjitgroup.com,121,0,0
1686230336008,121,Blog-0,301,Moved Permanently,Thread Group 1-5,text,true,,399,136,10,10,http://www.bjitgroup.com/bjit-blog/default,121,0,0
1686230336129,759,Blog-1,200,OK,Thread Group 1-5,text,true,,92385,115,10,10,https://bjitgroup.com,122,0,0
1686230335422,1478,Blog,200,OK,Thread Group 1-2,text,true,,92784,251,10,10,https://bjitgroup.com,139,0,0
1686230335422,139,Blog-0,301,Moved Permanently,Thread Group 1-2,text,true,,399,136,10,10,http://www.bjitgroup.com/bjit-blog/default,139,0,0
1686230335561,1339,Blog-1,200,OK,Thread Group 1-2,text,true,,92385,115,10,10,https://bjitgroup.com,496,0,0
1686230335518,1399,Blog,200,OK,Thread Group 1-6,text,true,,92784,251,10,10,https://bjitgroup.com,201,0,0
1686230335518,201,Blog-0,301,Moved Permanently,Thread Group 1-6,text,true,,399,136,10,10,http://www.bjitgroup.com/bjit-blog/default,201,0,0
1686230335719,1198,Blog-1,200,OK,Thread Group 1-6,text,true,,92385,115,10,10,https://bjitgroup.com,437,0,0
1686230336099,1053,Blog,200,OK,Thread Group 1-9,text,true,,92784,251,10,10,https://bjitgroup.com,118,0,0
1686230336099,118,Blog-0,301,Moved Permanently,Thread Group 1-9,text,true,,399,136,10,10,http://www.bjitgroup.com/bjit-blog/default,118,0,0
1686230336217,935,Blog-1,200,OK,Thread Group 1-9,text,true,,92385,115,10,10,https://bjitgroup.com,347,0,0
1686230336078,1091,Blog,200,OK,Thread Group 1-7,text,true,,92784,251,10,10,https://bjitgroup.com,128,0,0
1686230336078,128,Blog-0,301,Moved Permanently,Thread Group 1-7,text,true,,399,136,10,10,http://www.bjitgroup.com/bjit-blog/default,128,0,0
